,match_id,chat,toxicity,toxicity_context,estimated_rank_universal,duration,game_mode_str,radiant_score,dire_score,radiant_win,start_time,region_str,lobby_type_str,account_id,player_slot,name,rating,rank_universal,party_size,hero_id,is_radiant,winner,kills_per_minute,deaths_per_minutes,assists,gold_per_minute,hero_healing_per_minute,pings,buyback_count_per_minute,buyback_before_20
0,8507446275,end la tusk afk. shh riki. u die so many time riki,0.978696346282959,0.978696346282959,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,143286279,5,三上悠亚,,28,1,44,False,0,0.3665987780040733,0.3665987780040733,0.3258655804480652,89.28716904276986,0.0,41,0.04073319755600815,False
0,8507446275,,,,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,107399987,6,Pureluck,,,1,64,False,0,0.0814663951120163,0.3665987780040733,0.4480651731160896,122.15885947046843,50.63136456211813,19,0.0,False
0,8507446275,,,,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,155236480,7,Þugšhê†,,,1,84,False,0,0.04073319755600815,0.285132382892057,0.48879837067209775,113.44195519348268,0.0,11,0.0,False
0,8507446275,,,,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,346398211,8,MGD..,,,1,100,False,0,0.0814663951120163,0.4480651731160896,0.4073319755600815,125.5397148676171,0.0,5,0.0,False
0,8507446275,,,,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,113829252,9,Emotional Damage!!,,,1,105,False,0,0.24439918533604887,0.285132382892057,0.12219959266802444,17.474541751527497,0.0,1,0.0,False
0,8507445267,,,,35,2238,game_mode_captains_mode,40,56,False,1760257195,EUROPE,lobby_type_practice,167852362,0,в мире животных,,40,10,14,True,0,0.13404825737265416,0.40214477211796246,0.48257372654155495,7.265415549597855,0.0,5,0.02680965147453083,False
0,8507445267,for what. he just low skill. like our qop. 300 pts,0.00877118669450283,0.00877118669450283,35,2238,game_mode_captains_mode,40,56,False,1760257195,EUROPE,lobby_type_practice,871734000,1,olddirtybastard,,,10,43,True,0,0.2680965147453083,0.3753351206434316,0.45576407506702415,46.13941018766756,0.0,3,0.0,False
0,8507445267,,0.10601727664470673,0.10601727664470673,35,2238,game_mode_captains_mode,40,56,False,1760257195,EUROPE,lobby_type_practice,1187919673,2,VIII,,,10,39,True,0,0.40214477211796246,0.16085790884718498,0.21447721179624665,23.24396782841823,0.0,9,0.0,False
0,8507445267,,,,35,2238,game_mode_captains_mode,40,56,False,1760257195,EUROPE,lobby_type_practice,1664770648,3,смерть в нищите,,25,10,145,True,0,0.10723860589812333,0.24128686327077747,0.2949061662198391,12.94906166219839,0.0,8,0.02680965147453083,False
0,8507445267,блять у меня жена рожает а вы паузите. а ты поетому в прошлой игре афк стоял на фонтане 30 мину?. или че ты решил сейчас поигарть?. че молчишь бро. почему афк стоял всю игру прошлую?,0.005687012802809477,0.02327214740216732,35,2238,game_mode_captains_mode,40,56,False,1760257195,EUROPE,lobby_type_practice,473882117,4,. [WaveRust],,40,10,26,True,0,0.13404825737265416,0.32171581769436997,0.32171581769436997,8.498659517426274,0.0,9,0.02680965147453083,False
